nameOrig,last_step,Recency,Frequency,MonetarySum,MonetaryAvg,R_Score,F_Score,M_Score,RFM_Total,Segment
C863645352,525,281,1.0,52830.49,52830.49,4,4,3,11,Champions (핵심 VIP)
C863704111,569,237,1.0,504208.39,504208.39,4,4,4,12,Champions (핵심 VIP)
C863760746,299,507,3.0,725992.3527208385,241997.45090694618,3,4,4,11,Champions (핵심 VIP)
C863798053,399,407,3.0,1238025.860982958,412675.28699431935,4,4,4,12,Champions (핵심 VIP)
C864030386,376,430,1.0,124989.46,124989.46,4,4,3,11,Champions (핵심 VIP)
C86417582,399,407,1.0,453187.89,453187.89,4,4,4,12,Champions (핵심 VIP)
C864229336,276,530,1.0,244627.22,244627.22,3,4,4,11,Champions (핵심 VIP)
C864252427,259,547,1.0,203090.04,203090.04,3,4,4,11,Champions (핵심 VIP)
C86428805,688,118,1.0,237995.71,237995.71,4,4,4,12,Champions (핵심 VIP)
C864356863,380,426,1.0,1073102.24,1073102.24,4,4,4,12,Champions (핵심 VIP)
C864519365,301,505,1.0,17271014.73,17271014.73,3,4,4,11,Champions (핵심 VIP)
C864562005,301,505,1.0,262677.44,262677.44,3,4,4,11,Champions (핵심 VIP)
C864567129,357,449,1.0,2341729.89,2341729.89,4,4,4,12,Champions (핵심 VIP)
C864595333,356,450,1.0,74443.56,74443.56,4,4,3,11,Champions (핵심 VIP)
C864627757,374,432,1.0,254777.29,254777.29,4,4,4,12,Champions (핵심 VIP)
C864655326,350,456,1.0,357113.75,357113.75,4,4,4,12,Champions (핵심 VIP)
C864790181,254,552,3.0,642012.3167032555,214004.10556775183,3,4,4,11,Champions (핵심 VIP)
C864862685,374,432,1.0,250984.78,250984.78,4,4,4,12,Champions (핵심 VIP)
C865073522,355,451,1.0,318862.2,318862.2,4,4,4,12,Champions (핵심 VIP)
C865088952,306,500,1.0,429919.54,429919.54,3,4,4,11,Champions (핵심 VIP)
C865130567,332,474,5.0,901633.25429058,180326.65085811602,3,4,4,11,Champions (핵심 VIP)
C865148053,522,284,1.0,104840.77,104840.77,4,4,3,11,Champions (핵심 VIP)
C865371143,403,403,1.0,140081.36,140081.36,4,4,3,11,Champions (핵심 VIP)
C865376738,305,501,1.0,466425.07,466425.07,3,4,4,11,Champions (핵심 VIP)
C865497261,376,430,1.0,105570.45,105570.45,4,4,3,11,Champions (핵심 VIP)
C865621816,408,398,1.0,268896.3,268896.3,4,4,4,12,Champions (핵심 VIP)
C865917925,369,437,1.0,123686.37,123686.37,4,4,3,11,Champions (핵심 VIP)
C865981692,280,526,1.0,405525.23,405525.23,3,4,4,11,Champions (핵심 VIP)
C866076752,395,411,5.0,1799079.462286097,359815.8924572194,4,4,4,12,Champions (핵심 VIP)
C866386858,354,452,1.0,128975.86,128975.86,4,4,3,11,Champions (핵심 VIP)
C866615815,400,406,1.0,414580.19,414580.19,4,4,4,12,Champions (핵심 VIP)
C866651595,373,433,1.0,104480.59,104480.59,4,4,3,11,Champions (핵심 VIP)
C866741370,403,403,1.0,195276.97,195276.97,4,4,4,12,Champions (핵심 VIP)
C866849286,493,313,1.0,49557.21,49557.21,4,4,3,11,Champions (핵심 VIP)
C866995168,447,359,4.0,471378.9853028037,117844.74632570092,4,4,4,12,Champions (핵심 VIP)
C867225445,549,257,1.0,149526.85,149526.85,4,4,3,11,Champions (핵심 VIP)
C867232485,253,553,1.0,705257.87,705257.87,3,4,4,11,Champions (핵심 VIP)
C867355675,254,552,1.0,267466.87,267466.87,3,4,4,11,Champions (핵심 VIP)
C867370892,522,284,1.0,423584.76,423584.76,4,4,4,12,Champions (핵심 VIP)
C867458733,321,485,1.0,193913.82,193913.82,3,4,4,11,Champions (핵심 VIP)
C867459290,299,507,1.0,196380.24,196380.24,3,4,4,11,Champions (핵심 VIP)
C867539651,256,550,3.0,545301.7846235397,181767.26154117988,3,4,4,11,Champions (핵심 VIP)
C867599364,375,431,1.0,232723.46,232723.46,4,4,4,12,Champions (핵심 VIP)
C867878249,353,453,1.0,440912.54,440912.54,4,4,4,12,Champions (핵심 VIP)
C867894121,566,240,1.0,272628.83,272628.83,4,4,4,12,Champions (핵심 VIP)
C867984415,354,452,1.0,152120.31,152120.31,4,4,3,11,Champions (핵심 VIP)
C868063920,304,502,3.0,1308415.298188513,436138.4327295043,3,4,4,11,Champions (핵심 VIP)
C868123859,525,281,1.0,275602.16,275602.16,4,4,4,12,Champions (핵심 VIP)
C86814835,691,115,1.0,115463.38,115463.38,4,4,3,11,Champions (핵심 VIP)
C868222020,351,455,1.0,818009.86,818009.86,4,4,4,12,Champions (핵심 VIP)
C868319995,302,504,1.0,356172.69,356172.69,3,4,4,11,Champions (핵심 VIP)
C868477902,355,451,1.0,71150.59,71150.59,4,4,3,11,Champions (핵심 VIP)
C868498869,350,456,1.0,285283.73,285283.73,4,4,4,12,Champions (핵심 VIP)
C868506857,254,552,1.0,287811.23,287811.23,3,4,4,11,Champions (핵심 VIP)
C86864525,257,549,5.0,1135873.8373790903,227174.76747581805,3,4,4,11,Champions (핵심 VIP)
C868717764,358,448,1.0,587347.52,587347.52,4,4,4,12,Champions (핵심 VIP)
C868917180,596,210,1.0,90778.08,90778.08,4,4,3,11,Champions (핵심 VIP)
C869002696,251,555,1.0,229441.64,229441.64,3,4,4,11,Champions (핵심 VIP)
C869129728,423,383,1.0,326301.5,326301.5,4,4,4,12,Champions (핵심 VIP)
C869150189,375,431,1.0,325478.09,325478.09,4,4,4,12,Champions (핵심 VIP)
C869340050,348,458,1.0,596936.27,596936.27,4,4,4,12,Champions (핵심 VIP)
C869366562,401,405,1.0,326433.53,326433.53,4,4,4,12,Champions (핵심 VIP)
C869584660,394,412,1.0,55064.43,55064.43,4,4,3,11,Champions (핵심 VIP)
C869735499,372,434,1.0,215705.14,215705.14,4,4,4,12,Champions (핵심 VIP)
C869752011,299,507,1.0,273147.87,273147.87,3,4,4,11,Champions (핵심 VIP)
C869754677,254,552,4.0,728286.6708796581,182071.66771991452,3,4,4,11,Champions (핵심 VIP)
C869761649,401,405,1.0,206830.66,206830.66,4,4,4,12,Champions (핵심 VIP)
C869762080,305,501,1.0,216259.78,216259.78,3,4,4,11,Champions (핵심 VIP)
C869823331,352,454,1.0,2597138.89,2597138.89,4,4,4,12,Champions (핵심 VIP)
C869984225,398,408,1.0,1377885.7,1377885.7,4,4,4,12,Champions (핵심 VIP)
C869988694,360,446,1.0,235809.26,235809.26,4,4,4,12,Champions (핵심 VIP)
C870036720,379,427,1.0,154185.03,154185.03,4,4,3,11,Champions (핵심 VIP)
C87012264,753,53,4.0,864264.7771709419,216066.19429273548,4,4,4,12,Champions (핵심 VIP)
C870220991,299,507,4.0,1424124.3906563413,356031.09766408533,3,4,4,11,Champions (핵심 VIP)
C870267421,393,413,1.0,48456.92,48456.92,4,4,3,11,Champions (핵심 VIP)
C870285121,401,405,1.0,776122.36,776122.36,4,4,4,12,Champions (핵심 VIP)
C870428076,413,393,1.0,211029.66,211029.66,4,4,4,12,Champions (핵심 VIP)
C870490073,329,477,1.0,237365.42,237365.42,3,4,4,11,Champions (핵심 VIP)
C870576540,298,508,1.0,241898.1,241898.1,3,4,4,11,Champions (핵심 VIP)
C870848456,371,435,1.0,961126.68,961126.68,4,4,4,12,Champions (핵심 VIP)
C870915011,299,507,1.0,278444.89,278444.89,3,4,4,11,Champions (핵심 VIP)
C870962224,545,261,1.0,221169.18,221169.18,4,4,4,12,Champions (핵심 VIP)
C871027692,400,406,1.0,471819.78,471819.78,4,4,4,12,Champions (핵심 VIP)
C871049945,350,456,1.0,2028585.1,2028585.1,4,4,4,12,Champions (핵심 VIP)
C871109798,403,403,1.0,140122.64,140122.64,4,4,3,11,Champions (핵심 VIP)
C871420062,281,525,5.0,900391.7787903185,180078.3557580637,3,4,4,11,Champions (핵심 VIP)
C871557386,253,553,1.0,627203.27,627203.27,3,4,4,11,Champions (핵심 VIP)
C871575166,408,398,1.0,481271.76,481271.76,4,4,4,12,Champions (핵심 VIP)
C87157831,352,454,1.0,104851.17,104851.17,4,4,3,11,Champions (핵심 VIP)
C871701206,346,460,1.0,401375.07,401375.07,3,4,4,11,Champions (핵심 VIP)
C871939780,375,431,1.0,71004.3,71004.3,4,4,3,11,Champions (핵심 VIP)
C871988222,301,505,1.0,413744.1,413744.1,3,4,4,11,Champions (핵심 VIP)
C872447007,309,497,1.0,246092.19,246092.19,3,4,4,11,Champions (핵심 VIP)
C872496694,355,451,4.0,184000.71378746408,46000.17844686602,4,4,3,11,Champions (핵심 VIP)
C872506274,424,382,4.0,1482092.3195634414,370523.07989086036,4,4,4,12,Champions (핵심 VIP)
C872544188,348,458,1.0,120156.67,120156.67,4,4,3,11,Champions (핵심 VIP)
C872663801,351,455,1.0,76362.4,76362.4,4,4,3,11,Champions (핵심 VIP)
C872694091,592,214,1.0,115652.08,115652.08,4,4,3,11,Champions (핵심 VIP)
C872694764,470,336,4.0,67612.98815323187,16903.247038307967,4,4,3,11,Champions (핵심 VIP)
C87287214,397,409,1.0,53539.79,53539.79,4,4,3,11,Champions (핵심 VIP)
C872928879,372,434,1.0,44681.74,44681.74,4,4,3,11,Champions (핵심 VIP)
C872948877,353,453,1.0,204146.91,204146.91,4,4,4,12,Champions (핵심 VIP)
C872984179,396,410,1.0,1897005.4,1897005.4,4,4,4,12,Champions (핵심 VIP)
C873163066,403,403,3.0,636327.3315737003,212109.11052456676,4,4,4,12,Champions (핵심 VIP)
C87325211,352,454,1.0,182314.78,182314.78,4,4,3,11,Champions (핵심 VIP)
C873306156,349,457,1.0,220586.42,220586.42,4,4,4,12,Champions (핵심 VIP)
C873468504,400,406,1.0,57485.14,57485.14,4,4,3,11,Champions (핵심 VIP)
C873516236,350,456,1.0,91874.51,91874.51,4,4,3,11,Champions (핵심 VIP)
C87352538,548,258,1.0,4023608.8,4023608.8,4,4,4,12,Champions (핵심 VIP)
C873738649,260,546,1.0,190795.28,190795.28,3,4,4,11,Champions (핵심 VIP)
C873779478,300,506,1.0,194159.0,194159.0,3,4,4,11,Champions (핵심 VIP)
C873840228,688,118,1.0,49723.79,49723.79,4,4,3,11,Champions (핵심 VIP)
C874012942,380,426,1.0,524311.53,524311.53,4,4,4,12,Champions (핵심 VIP)
C874072284,379,427,1.0,199093.47,199093.47,4,4,4,12,Champions (핵심 VIP)
C874096599,283,523,1.0,217656.09,217656.09,3,4,4,11,Champions (핵심 VIP)
C874187473,398,408,1.0,104554.84,104554.84,4,4,3,11,Champions (핵심 VIP)
C87419362,393,413,1.0,57837.08,57837.08,4,4,3,11,Champions (핵심 VIP)
C874239198,282,524,1.0,229354.15,229354.15,3,4,4,11,Champions (핵심 VIP)
C874248113,349,457,1.0,274129.33,274129.33,4,4,4,12,Champions (핵심 VIP)
C874345698,299,507,1.0,739072.55,739072.55,3,4,4,11,Champions (핵심 VIP)
C874350884,255,551,1.0,201999.15,201999.15,3,4,4,11,Champions (핵심 VIP)
C874447464,302,504,1.0,372218.21,372218.21,3,4,4,11,Champions (핵심 VIP)
C87453350,397,409,1.0,333511.44,333511.44,4,4,4,12,Champions (핵심 VIP)
C874583026,304,502,1.0,10000000.0,10000000.0,3,4,4,11,Champions (핵심 VIP)
C874616954,596,210,1.0,64956.31,64956.31,4,4,3,11,Champions (핵심 VIP)
C874673799,331,475,1.0,387803.59,387803.59,3,4,4,11,Champions (핵심 VIP)
C874702115,325,481,1.0,240003.41,240003.41,3,4,4,11,Champions (핵심 VIP)
C874923700,326,480,1.0,1406416.88,1406416.88,3,4,4,11,Champions (핵심 VIP)
C875034338,378,428,1.0,311759.18,311759.18,4,4,4,12,Champions (핵심 VIP)
C875043977,348,458,1.0,88906.49,88906.49,4,4,3,11,Champions (핵심 VIP)
C87515480,418,388,4.0,253686.9883319516,63421.7470829879,4,4,4,12,Champions (핵심 VIP)
C875400883,254,552,3.0,622498.9980582066,207499.6660194022,3,4,4,11,Champions (핵심 VIP)
C875766494,588,218,1.0,252472.28,252472.28,4,4,4,12,Champions (핵심 VIP)
C875783157,325,481,1.0,223610.76,223610.76,3,4,4,11,Champions (핵심 VIP)
C875874653,354,452,1.0,247370.98,247370.98,4,4,4,12,Champions (핵심 VIP)
C875881021,332,474,1.0,266505.03,266505.03,3,4,4,11,Champions (핵심 VIP)
C8759205,321,485,1.0,239531.89,239531.89,3,4,4,11,Champions (핵심 VIP)
C875957234,402,404,5.0,162090.78465905774,32418.156931811547,4,4,3,11,Champions (핵심 VIP)
C876090137,352,454,1.0,112455.4,112455.4,4,4,3,11,Champions (핵심 VIP)
C876214858,527,279,1.0,192689.79,192689.79,4,4,4,12,Champions (핵심 VIP)
C87623172,354,452,1.0,435574.83,435574.83,4,4,4,12,Champions (핵심 VIP)
C876236397,274,532,1.0,679717.44,679717.44,3,4,4,11,Champions (핵심 VIP)
C87656047,352,454,1.0,178287.09,178287.09,4,4,3,11,Champions (핵심 VIP)
C876598465,332,474,1.0,213445.06,213445.06,3,4,4,11,Champions (핵심 VIP)
C876624236,348,458,1.0,160223.33,160223.33,4,4,3,11,Champions (핵심 VIP)
C876627870,525,281,1.0,61593.81,61593.81,4,4,3,11,Champions (핵심 VIP)
C876759789,327,479,1.0,1550419.01,1550419.01,3,4,4,11,Champions (핵심 VIP)
C876785250,356,450,1.0,73945.56,73945.56,4,4,3,11,Champions (핵심 VIP)
C876892927,394,412,1.0,168319.76,168319.76,4,4,3,11,Champions (핵심 VIP)
C876938245,299,507,1.0,226678.69,226678.69,3,4,4,11,Champions (핵심 VIP)
C876971420,514,292,1.0,44056.01,44056.01,4,4,3,11,Champions (핵심 VIP)
C87710181,381,425,1.0,356281.82,356281.82,4,4,4,12,Champions (핵심 VIP)
C877176789,330,476,1.0,1217218.84,1217218.84,3,4,4,11,Champions (핵심 VIP)
C877266047,329,477,1.0,281407.06,281407.06,3,4,4,11,Champions (핵심 VIP)
C877387991,353,453,5.0,106644.46290768692,21328.892581537384,4,4,3,11,Champions (핵심 VIP)
C877473069,426,380,1.0,233469.06,233469.06,4,4,4,12,Champions (핵심 VIP)
C877593625,644,162,1.0,49364.07,49364.07,4,4,3,11,Champions (핵심 VIP)
C87770773,380,426,1.0,95757.93,95757.93,4,4,3,11,Champions (핵심 VIP)
C877756871,332,474,1.0,631736.93,631736.93,3,4,4,11,Champions (핵심 VIP)
C877765734,687,119,1.0,217257.77,217257.77,4,4,4,12,Champions (핵심 VIP)
C877890331,690,116,1.0,402366.22,402366.22,4,4,4,12,Champions (핵심 VIP)
C877995313,262,544,1.0,192844.08,192844.08,3,4,4,11,Champions (핵심 VIP)
C878097227,376,430,4.0,1219341.7471948548,304835.4367987137,4,4,4,12,Champions (핵심 VIP)
C878152556,378,428,1.0,104681.75,104681.75,4,4,3,11,Champions (핵심 VIP)
C878244101,691,115,1.0,501239.26,501239.26,4,4,4,12,Champions (핵심 VIP)
C878249740,474,332,5.0,637987.0375101293,127597.40750202586,4,4,4,12,Champions (핵심 VIP)
C878335253,353,453,1.0,172928.56,172928.56,4,4,3,11,Champions (핵심 VIP)
C878335500,355,451,1.0,56633.24,56633.24,4,4,3,11,Champions (핵심 VIP)
C878380590,396,410,1.0,714126.33,714126.33,4,4,4,12,Champions (핵심 VIP)
C878385318,306,500,1.0,339780.68,339780.68,3,4,4,11,Champions (핵심 VIP)
C878392820,378,428,1.0,781663.53,781663.53,4,4,4,12,Champions (핵심 VIP)
C878491077,329,477,1.0,260284.47,260284.47,3,4,4,11,Champions (핵심 VIP)
C878533805,354,452,1.0,122356.44,122356.44,4,4,3,11,Champions (핵심 VIP)
C878568688,305,501,1.0,10000000.0,10000000.0,3,4,4,11,Champions (핵심 VIP)
C878569680,406,400,1.0,171119.4,171119.4,4,4,3,11,Champions (핵심 VIP)
C878846288,277,529,1.0,216070.61,216070.61,3,4,4,11,Champions (핵심 VIP)
C878880143,371,435,1.0,194546.55,194546.55,4,4,4,12,Champions (핵심 VIP)
C878936941,282,524,1.0,208847.38,208847.38,3,4,4,11,Champions (핵심 VIP)
C878950019,380,426,1.0,162133.16,162133.16,4,4,3,11,Champions (핵심 VIP)
C879052805,253,553,1.0,632888.41,632888.41,3,4,4,11,Champions (핵심 VIP)
C879130883,354,452,1.0,213083.53,213083.53,4,4,4,12,Champions (핵심 VIP)
C879250170,326,480,1.0,6103909.2,6103909.2,3,4,4,11,Champions (핵심 VIP)
C879535070,709,97,1.0,533683.43,533683.43,4,4,4,12,Champions (핵심 VIP)
C879605851,306,500,1.0,212500.05,212500.05,3,4,4,11,Champions (핵심 VIP)
C879637841,471,335,1.0,271001.14,271001.14,4,4,4,12,Champions (핵심 VIP)
C879693416,374,432,1.0,162280.35,162280.35,4,4,3,11,Champions (핵심 VIP)
C879712064,351,455,1.0,86010.85,86010.85,4,4,3,11,Champions (핵심 VIP)
C879729083,394,412,1.0,631226.49,631226.49,4,4,4,12,Champions (핵심 VIP)
C880217360,379,427,1.0,152496.56,152496.56,4,4,3,11,Champions (핵심 VIP)
C880313648,346,460,1.0,290483.85,290483.85,3,4,4,11,Champions (핵심 VIP)
C880591137,299,507,3.0,809588.263389474,269862.754463158,3,4,4,11,Champions (핵심 VIP)
C880592624,403,403,1.0,181536.77,181536.77,4,4,3,11,Champions (핵심 VIP)
C880602021,372,434,1.0,118854.52,118854.52,4,4,3,11,Champions (핵심 VIP)
C880613731,329,477,1.0,884859.97,884859.97,3,4,4,11,Champions (핵심 VIP)
C880638167,328,478,1.0,570852.88,570852.88,3,4,4,11,Champions (핵심 VIP)
C880791510,408,398,1.0,75142.66,75142.66,4,4,3,11,Champions (핵심 VIP)
C880825431,684,122,1.0,250619.42,250619.42,4,4,4,12,Champions (핵심 VIP)
C881084497,452,354,5.0,92729.96466159575,18545.99293231915,4,4,3,11,Champions (핵심 VIP)
C881101741,329,477,1.0,231220.45,231220.45,3,4,4,11,Champions (핵심 VIP)
C881213104,284,522,1.0,280667.67,280667.67,3,4,4,11,Champions (핵심 VIP)
C881276419,397,409,1.0,528597.22,528597.22,4,4,4,12,Champions (핵심 VIP)
C881468260,251,555,1.0,277690.05,277690.05,3,4,4,11,Champions (핵심 VIP)
C881476720,378,428,1.0,617781.59,617781.59,4,4,4,12,Champions (핵심 VIP)
C88149638,397,409,1.0,240404.63,240404.63,4,4,4,12,Champions (핵심 VIP)
C881594060,379,427,1.0,245211.42,245211.42,4,4,4,12,Champions (핵심 VIP)
C881656405,321,485,1.0,386804.58,386804.58,3,4,4,11,Champions (핵심 VIP)
C881799249,354,452,1.0,408961.54,408961.54,4,4,4,12,Champions (핵심 VIP)
C881939467,283,523,1.0,253955.75,253955.75,3,4,4,11,Champions (핵심 VIP)
C882049398,495,311,5.0,967934.9928454196,193586.99856908392,4,4,4,12,Champions (핵심 VIP)
C882131758,326,480,1.0,344816.57,344816.57,3,4,4,11,Champions (핵심 VIP)
C882183923,298,508,1.0,300372.27,300372.27,3,4,4,11,Champions (핵심 VIP)
C882225697,279,527,1.0,323332.84,323332.84,3,4,4,11,Champions (핵심 VIP)
C882237943,495,311,1.0,92917.42,92917.42,4,4,3,11,Champions (핵심 VIP)
C882648756,474,332,4.0,680067.3453997964,170016.8363499491,4,4,4,12,Champions (핵심 VIP)
C88278600,594,212,1.0,126133.16,126133.16,4,4,3,11,Champions (핵심 VIP)
C882849709,283,523,1.0,195058.95,195058.95,3,4,4,11,Champions (핵심 VIP)
C882866757,376,430,1.0,75975.96,75975.96,4,4,3,11,Champions (핵심 VIP)
C882905830,379,427,1.0,111746.79,111746.79,4,4,3,11,Champions (핵심 VIP)
C882942625,369,437,1.0,268745.82,268745.82,4,4,4,12,Champions (핵심 VIP)
C882961686,357,449,1.0,135637.17,135637.17,4,4,3,11,Champions (핵심 VIP)
C883063414,376,430,1.0,191813.86,191813.86,4,4,4,12,Champions (핵심 VIP)
C883067999,325,481,1.0,372055.05,372055.05,3,4,4,11,Champions (핵심 VIP)
C883143651,302,504,1.0,234335.87,234335.87,3,4,4,11,Champions (핵심 VIP)
C883154791,376,430,1.0,278621.75,278621.75,4,4,4,12,Champions (핵심 VIP)
C883169310,399,407,1.0,236263.75,236263.75,4,4,4,12,Champions (핵심 VIP)
C883174757,329,477,1.0,285312.66,285312.66,3,4,4,11,Champions (핵심 VIP)
C88319926,304,502,1.0,218659.82,218659.82,3,4,4,11,Champions (핵심 VIP)
C883209426,371,435,1.0,204195.8,204195.8,4,4,4,12,Champions (핵심 VIP)
C883245637,376,430,3.0,1717329.7685441426,572443.2561813808,4,4,4,12,Champions (핵심 VIP)
C883268706,253,553,1.0,265364.14,265364.14,3,4,4,11,Champions (핵심 VIP)
C883313455,354,452,1.0,44985.59,44985.59,4,4,3,11,Champions (핵심 VIP)
C883336498,566,240,1.0,288209.84,288209.84,4,4,4,12,Champions (핵심 VIP)
C883433673,353,453,1.0,181813.79,181813.79,4,4,3,11,Champions (핵심 VIP)
C883500065,352,454,1.0,516901.06,516901.06,4,4,4,12,Champions (핵심 VIP)
C883511341,373,433,1.0,200939.54,200939.54,4,4,4,12,Champions (핵심 VIP)
C883582064,322,484,1.0,229727.34,229727.34,3,4,4,11,Champions (핵심 VIP)
C883610499,473,333,5.0,1285467.4454852804,257093.48909705607,4,4,4,12,Champions (핵심 VIP)
C883756406,659,147,1.0,54955.03,54955.03,4,4,3,11,Champions (핵심 VIP)
C883888639,377,429,1.0,63328.89,63328.89,4,4,3,11,Champions (핵심 VIP)
C884093487,379,427,1.0,125644.03,125644.03,4,4,3,11,Champions (핵심 VIP)
C88427161,372,434,1.0,230985.98,230985.98,4,4,4,12,Champions (핵심 VIP)
C884420445,374,432,1.0,281214.51,281214.51,4,4,4,12,Champions (핵심 VIP)
C88448714,327,479,1.0,191848.83,191848.83,3,4,4,11,Champions (핵심 VIP)
C88489101,308,498,4.0,320102.82717128954,80025.70679282238,3,4,4,11,Champions (핵심 VIP)
C88499167,297,509,1.0,257040.55,257040.55,3,4,4,11,Champions (핵심 VIP)
C885134239,370,436,1.0,52710.19,52710.19,4,4,3,11,Champions (핵심 VIP)
C885137594,376,430,5.0,593669.3037060325,118733.86074120649,4,4,4,12,Champions (핵심 VIP)
C885287612,395,411,1.0,176338.54,176338.54,4,4,3,11,Champions (핵심 VIP)
C885420786,369,437,1.0,135502.08,135502.08,4,4,3,11,Champions (핵심 VIP)
C885456652,260,546,1.0,201408.75,201408.75,3,4,4,11,Champions (핵심 VIP)
C885472359,360,446,1.0,61623.84,61623.84,4,4,3,11,Champions (핵심 VIP)
C885520905,259,547,1.0,261006.82,261006.82,3,4,4,11,Champions (핵심 VIP)
C885536561,402,404,1.0,93730.94,93730.94,4,4,3,11,Champions (핵심 VIP)
C885537332,522,284,1.0,658019.97,658019.97,4,4,4,12,Champions (핵심 VIP)
C885544127,374,432,1.0,115318.01,115318.01,4,4,3,11,Champions (핵심 VIP)
C885559115,552,254,1.0,244531.4,244531.4,4,4,4,12,Champions (핵심 VIP)
C88556827,710,96,1.0,150797.22,150797.22,4,4,3,11,Champions (핵심 VIP)
C885677113,380,426,1.0,688934.18,688934.18,4,4,4,12,Champions (핵심 VIP)
C885684682,374,432,1.0,388547.34,388547.34,4,4,4,12,Champions (핵심 VIP)
C885722159,355,451,1.0,248991.07,248991.07,4,4,4,12,Champions (핵심 VIP)
C885751894,755,51,5.0,1443964.2144048123,288792.8428809625,4,4,4,12,Champions (핵심 VIP)
C886147726,376,430,1.0,48728.47,48728.47,4,4,3,11,Champions (핵심 VIP)
C886229117,274,532,4.0,1797533.790547189,449383.44763679727,3,4,4,11,Champions (핵심 VIP)
C886235519,371,435,1.0,50780.8,50780.8,4,4,3,11,Champions (핵심 VIP)
C886281396,422,384,1.0,463865.14,463865.14,4,4,4,12,Champions (핵심 VIP)
C886367416,380,426,1.0,51686.93,51686.93,4,4,3,11,Champions (핵심 VIP)
C886625033,300,506,3.0,212489.81632821623,70829.93877607207,3,4,4,11,Champions (핵심 VIP)
C886653126,379,427,1.0,177515.63,177515.63,4,4,3,11,Champions (핵심 VIP)
C88670307,398,408,1.0,389086.87,389086.87,4,4,4,12,Champions (핵심 VIP)
C886842792,278,528,1.0,218223.69,218223.69,3,4,4,11,Champions (핵심 VIP)
C887112676,348,458,1.0,851663.39,851663.39,4,4,4,12,Champions (핵심 VIP)
C887175025,284,522,1.0,853066.86,853066.86,3,4,4,11,Champions (핵심 VIP)
C887432366,400,406,1.0,152466.2,152466.2,4,4,3,11,Champions (핵심 VIP)
C887437146,404,402,1.0,288163.44,288163.44,4,4,4,12,Champions (핵심 VIP)
C887460198,306,500,1.0,259414.73,259414.73,3,4,4,11,Champions (핵심 VIP)
C887547320,351,455,1.0,185509.35,185509.35,4,4,3,11,Champions (핵심 VIP)
C887561376,378,428,4.0,605117.9854825583,151279.49637063956,4,4,4,12,Champions (핵심 VIP)
C887565867,548,258,1.0,329357.15,329357.15,4,4,4,12,Champions (핵심 VIP)
C887605221,430,376,4.0,215219.8503539919,53804.962588497976,4,4,4,12,Champions (핵심 VIP)
