nameOrig,Recency,Frequency,MonetarySum,MonetaryAvg
C407704806,662,1.0,25159.61,25159.61
C407715096,451,1.0,46893.99,46893.99
C40771645,670,1.0,698.51,698.51
C40771734,640,1.0,37934.48,37934.48
C407719610,378,1.0,151972.11,151972.11
C407737660,423,1.0,1864.94,1864.94
C407739530,572,1.0,156721.48,156721.48
C407752464,642,1.0,90365.24,90365.24
C407797416,457,1.0,261306.61,261306.61
C407820369,530,1.0,386833.97,386833.97
C407835984,528,3.0,1003306.7864252462,334435.59547508205
C407841142,623,1.0,58475.64,58475.64
C407858776,292,1.0,142683.38,142683.38
C407892611,570,1.0,152413.82,152413.82
C407896762,765,0.0,0.0,0.0
C407904709,665,1.0,107865.48,107865.48
C407930748,693,3.0,31378.795976125366,10459.598658708455
C407978920,629,1.0,80133.2,80133.2
C407981764,620,1.0,611.27,611.27
C408007777,763,0.0,0.0,0.0
C408059791,628,1.0,240900.06,240900.06
C408062571,670,1.0,251179.08,251179.08
C408066064,524,1.0,32930.41,32930.41
C408102791,773,0.0,0.0,0.0
C40812646,605,1.0,11019.55,11019.55
C40814655,552,1.0,648566.64,648566.64
C408147956,508,1.0,11082.02,11082.02
C408173625,526,1.0,195255.0,195255.0
C40821462,645,1.0,2917.44,2917.44
C408230600,428,1.0,20.14,20.14
C408243261,551,4.0,5189.851042948101,1297.4627607370253
C408246631,217,1.0,5516.26,5516.26
C408275548,627,1.0,248871.06,248871.06
C408309191,548,1.0,301606.29,301606.29
C4083673,596,1.0,202469.5,202469.5
C40836957,667,1.0,6506.01,6506.01
C408392886,762,0.0,0.0,0.0
C408414125,652,1.0,16008.23,16008.23
C408445522,499,1.0,20080.62,20080.62
C408449776,530,1.0,125425.95,125425.95
C408458544,211,1.0,55400.97,55400.97
C408462375,641,1.0,22842.47,22842.47
C408472313,761,0.0,0.0,0.0
C408473766,483,1.0,192526.99,192526.99
C408492381,595,1.0,8788.72,8788.72
C40853354,595,1.0,6336.56,6336.56
C408565866,645,1.0,310263.93,310263.93
C408570782,508,1.0,379625.3,379625.3
C408601471,763,0.0,0.0,0.0
C40866646,547,1.0,8129.46,8129.46
C408694540,674,1.0,207179.26,207179.26
C408699169,460,1.0,879.09,879.09
C40875560,805,0.0,0.0,0.0
C408764339,528,1.0,15250.99,15250.99
C408795721,789,0.0,0.0,0.0
C408861230,767,0.0,0.0,0.0
C408879641,693,3.0,60274.90721468789,20091.635738229295
C40890420,482,1.0,21594.17,21594.17
C408944606,623,1.0,32269.19,32269.19
C408983357,552,1.0,206383.01,206383.01
C408995909,431,1.0,27229.85,27229.85
C408998727,766,0.0,0.0,0.0
C409019313,674,1.0,955376.8,955376.8
C409032794,476,1.0,181471.54,181471.54
C409041516,361,3.0,314313.47999585915,104771.15999861971
C409051010,413,1.0,2894223.92,2894223.92
C40905611,570,1.0,813462.62,813462.62
C409082326,782,0.0,0.0,0.0
C409085951,360,5.0,1507806.555489297,301561.3110978594
C409118958,570,1.0,419731.89,419731.89
C409145567,627,1.0,96980.35,96980.35
C409158302,646,1.0,220149.82,220149.82
C40915841,455,1.0,4608.22,4608.22
C409184546,794,0.0,0.0,0.0
C409198601,766,0.0,0.0,0.0
C409219023,474,1.0,175141.57,175141.57
C409246022,762,0.0,0.0,0.0
C40925765,409,1.0,150783.5,150783.5
C409269167,459,5.0,774579.7329415821,154915.9465883164
C409324585,675,1.0,18057.22,18057.22
C409344645,435,5.0,1501.4229734599835,300.2845946919967
C409353132,602,1.0,7250.42,7250.42
C409364927,646,1.0,71333.06,71333.06
C40936992,803,0.0,0.0,0.0
C409384228,409,1.0,85613.41,85613.41
C409415883,429,4.0,930808.7858778937,232702.19646947342
C409451878,647,1.0,48814.55,48814.55
C409498571,430,1.0,332885.52,332885.52
C409512170,499,1.0,265057.86,265057.86
C409543763,288,1.0,144256.0,144256.0
C409544781,122,1.0,88542.86,88542.86
C409560057,671,1.0,401581.45,401581.45
C409647825,601,1.0,19586.18,19586.18
C409655617,428,1.0,288.24,288.24
C40966245,577,1.0,21061.24,21061.24
C409677806,477,1.0,315965.68,315965.68
C40968937,474,1.0,45333.6,45333.6
C409691325,378,1.0,68359.81,68359.81
C409741973,484,1.0,28591.42,28591.42
C409771056,598,1.0,158045.53,158045.53
C409789883,717,2.0,334.3515071691326,167.1757535845663
C409810646,506,1.0,325159.14,325159.14
C409810700,623,1.0,7190.67,7190.67
C409837187,569,1.0,1191.54,1191.54
C409856138,601,1.0,2155.65,2155.65
C409876995,597,1.0,143837.12,143837.12
C409883131,768,0.0,0.0,0.0
C409889320,412,1.0,133583.85,133583.85
C409898456,405,1.0,281493.1,281493.1
C409906621,675,1.0,10276.08,10276.08
C40995108,502,1.0,485509.75,485509.75
C409966407,498,1.0,197173.9,197173.9
C40997870,545,1.0,65201.68,65201.68
C410014748,570,1.0,4947.18,4947.18
C410033140,405,4.0,16771.554585969243,4192.888646492311
C410047332,574,1.0,486370.15,486370.15
C410093931,644,1.0,47975.21,47975.21
C410107391,663,1.0,12911.56,12911.56
C410113950,422,1.0,8013.15,8013.15
C410124889,434,1.0,89650.43,89650.43
C410207405,664,1.0,5073.4,5073.4
C410216697,716,2.0,78228.06552330573,39114.03276165287
C410234426,459,4.0,780866.8746483587,195216.71866208967
C410267723,789,0.0,0.0,0.0
C410301855,485,1.0,346245.5,346245.5
C410304463,621,1.0,145710.87,145710.87
C410329884,410,1.0,161601.96,161601.96
C410333341,762,0.0,0.0,0.0
C410338795,496,1.0,127379.08,127379.08
C410346816,626,1.0,200826.06,200826.06
C41042252,554,1.0,22972.26,22972.26
C410454377,525,1.0,597930.02,597930.02
C410474170,627,1.0,464441.22,464441.22
C410474705,552,1.0,4065.09,4065.09
C41048058,507,1.0,204431.8,204431.8
C41048811,426,1.0,79791.29,79791.29
C410503226,672,1.0,72218.6,72218.6
C410535502,435,1.0,29541.76,29541.76
C410542770,404,1.0,55656.55,55656.55
C410548055,481,1.0,6685.92,6685.92
C410554957,617,1.0,1705.31,1705.31
C410578210,787,0.0,0.0,0.0
C410605343,762,0.0,0.0,0.0
C410628817,650,1.0,10149.83,10149.83
C410634084,533,1.0,6866.62,6866.62
C410653931,508,1.0,1325.74,1325.74
C410684320,794,0.0,0.0,0.0
C410688182,650,1.0,270860.77,270860.77
C41071747,404,1.0,13783.72,13783.72
C410729236,788,0.0,0.0,0.0
C410730763,433,1.0,245368.61,245368.61
C410748400,407,1.0,107971.29,107971.29
C410761424,605,1.0,6543.34,6543.34
C410798602,484,3.0,322614.568485175,107538.18949505834
C410807234,548,1.0,120112.02,120112.02
C410833282,572,1.0,494932.98,494932.98
C410856717,445,1.0,1588.36,1588.36
C410856754,788,0.0,0.0,0.0
C410857890,770,0.0,0.0,0.0
C410871,623,1.0,111650.08,111650.08
C410872071,597,1.0,1770.47,1770.47
C410891921,475,1.0,144215.93,144215.93
C410903582,798,0.0,0.0,0.0
C410953260,530,1.0,170138.6,170138.6
C410958413,578,1.0,288691.92,288691.92
C410961808,760,0.0,0.0,0.0
C410977244,576,1.0,5189.9,5189.9
C410980009,626,1.0,9507.61,9507.61
C411015521,147,1.0,16174.77,16174.77
C411022128,764,0.0,0.0,0.0
C411031359,622,1.0,344826.66,344826.66
C411063525,649,1.0,178786.5,178786.5
C411072874,790,0.0,0.0,0.0
C411112420,619,1.0,297405.38,297405.38
C411130947,571,1.0,1601882.79,1601882.79
C411159494,668,1.0,100001.84,100001.84
C411188064,498,1.0,245762.95,245762.95
C41119873,451,1.0,185601.36,185601.36
C411245462,783,0.0,0.0,0.0
C411264505,479,1.0,177093.22,177093.22
C41128851,499,1.0,123356.21,123356.21
C411305466,500,1.0,184007.28,184007.28
C411353208,796,0.0,0.0,0.0
C411370304,623,1.0,1358.18,1358.18
C411388178,478,4.0,34569.72505997923,8642.431264994808
C411426536,480,4.0,151963.802383839,37990.95059595975
C411442332,765,0.0,0.0,0.0
C411443535,672,1.0,443851.91,443851.91
C411452853,453,1.0,20581.07,20581.07
C411463828,714,2.0,296512.161402166,148256.080701083
C411472248,787,0.0,0.0,0.0
C411479685,431,1.0,21273.87,21273.87
C411494069,620,1.0,2418.19,2418.19
C411515516,595,1.0,150432.08,150432.08
C41153951,406,1.0,73206.92,73206.92
C411554883,460,1.0,177095.18,177095.18
C41156581,766,0.0,0.0,0.0
C411599499,220,4.0,244262.68272107383,61065.67068026846
C411611578,405,1.0,41327.18,41327.18
C411614889,600,1.0,151496.44,151496.44
C411628765,367,1.0,4829.16,4829.16
C411640354,476,1.0,7752.55,7752.55
C411679891,622,1.0,2648.68,2648.68
C411715872,597,1.0,12534.71,12534.71
C411749378,597,1.0,5407.71,5407.71
C411773247,501,1.0,16443.5,16443.5
C411783828,788,0.0,0.0,0.0
C411786404,380,1.0,293526.07,293526.07
C411791066,795,0.0,0.0,0.0
C411791088,408,1.0,245084.1,245084.1
C411826865,499,1.0,158927.31,158927.31
C41184046,622,1.0,1981646.43,1981646.43
C411849945,600,1.0,203213.08,203213.08
C411857216,400,1.0,143391.52,143391.52
C411944502,456,1.0,261772.37,261772.37
C411948344,411,1.0,45.99,45.99
C411955510,793,0.0,0.0,0.0
C411990098,522,4.0,35460.238823749205,8865.059705937301
C411993272,765,0.0,0.0,0.0
C412006151,402,1.0,90628.19,90628.19
C412010733,528,1.0,240580.4,240580.4
C412020230,573,1.0,492311.46,492311.46
C412040729,473,1.0,2965924.46,2965924.46
C412063359,771,0.0,0.0,0.0
C412087344,120,1.0,282914.36,282914.36
C412143046,549,1.0,102185.63,102185.63
C412148475,549,1.0,165441.24,165441.24
C412150622,664,1.0,1890.21,1890.21
C412190214,726,1.0,24716.590691273956,24716.590691273956
C412309374,423,1.0,133386.29,133386.29
C412348074,402,1.0,487314.62,487314.62
C41235023,761,0.0,0.0,0.0
C412376096,557,1.0,218508.58,218508.58
C412383264,602,1.0,473349.42,473349.42
C412392745,603,1.0,880796.9,880796.9
C412408821,404,1.0,54338.72,54338.72
C412455064,477,1.0,4943.82,4943.82
C412491211,625,1.0,236230.22,236230.22
C412510869,787,0.0,0.0,0.0
C412528118,578,1.0,4160.05,4160.05
C412538056,652,1.0,59777.17,59777.17
C412556221,505,1.0,127030.62,127030.62
C412559932,600,1.0,21838.41,21838.41
C41259927,770,0.0,0.0,0.0
C412639692,498,1.0,42167.31,42167.31
C412642385,791,0.0,0.0,0.0
C412698320,667,1.0,229781.01,229781.01
C412709135,595,3.0,276816.163373083,92272.05445769434
C41274896,533,1.0,17792.03,17792.03
C412749906,451,1.0,15000.0,15000.0
C412760211,505,1.0,8506.1,8506.1
C41281472,666,1.0,32724.57,32724.57
C412821371,620,1.0,808.39,808.39
C412825635,789,0.0,0.0,0.0
C412834118,762,0.0,0.0,0.0
C412853517,474,1.0,1692.55,1692.55
C412885484,623,1.0,171401.74,171401.74
C412895102,665,1.0,122171.11,122171.11
C412910761,426,1.0,115620.04,115620.04
C412963827,453,1.0,267928.69,267928.69
C413002271,433,1.0,13324.07,13324.07
C413041548,453,1.0,10242.03,10242.03
C413042684,546,1.0,72157.57,72157.57
C413045243,434,1.0,13142.78,13142.78
C413111622,402,1.0,3751.6,3751.6
C413114557,450,1.0,5518.14,5518.14
C413128806,784,0.0,0.0,0.0
C413166426,674,1.0,5044.34,5044.34
C413212928,433,1.0,30943.46,30943.46
C413218686,432,1.0,39765.44,39765.44
C413221726,798,0.0,0.0,0.0
C41322587,653,1.0,43475.47,43475.47
C413238843,547,1.0,15260.49,15260.49
C413294282,410,1.0,349230.26,349230.26
C413297037,602,1.0,2223.32,2223.32
C413324137,483,1.0,111342.97,111342.97
C413336455,786,0.0,0.0,0.0
C413343246,555,1.0,41595.72,41595.72
C413358289,522,1.0,309578.53,309578.53
C413376888,482,1.0,616.19,616.19
C413411523,451,1.0,78523.59,78523.59
C413415143,546,1.0,34709.05,34709.05
C413415189,597,1.0,759.04,759.04
C413443776,451,1.0,1323.86,1323.86
C413452280,503,1.0,68667.98,68667.98
C41351681,619,1.0,391775.5,391775.5
C413545559,501,1.0,6489.37,6489.37
C413552662,450,1.0,56607.65,56607.65
C413564096,764,0.0,0.0,0.0
C413567423,301,1.0,4127.61,4127.61
C413585403,480,5.0,117669.83200412072,23533.966400824145
C413617510,574,1.0,24083.41,24083.41
C413620717,788,0.0,0.0,0.0
C413628330,433,1.0,26493.38,26493.38
C4136794,791,0.0,0.0,0.0
C413680645,625,1.0,142450.33,142450.33
C413694118,520,1.0,3510.51,3510.51
C413699675,114,1.0,91913.08,91913.08
C413702148,400,1.0,90.69,90.69
C413714458,645,1.0,148570.29,148570.29
C413725622,522,1.0,33944.35,33944.35
C413732043,784,0.0,0.0,0.0
C413732916,665,1.0,121456.48,121456.48
C413734823,546,1.0,791.41,791.41
C41376114,620,1.0,32612.89,32612.89
C413804198,410,1.0,24312.31,24312.31
C413818247,413,1.0,110381.12,110381.12
C413881586,405,1.0,99279.84,99279.84
C413885130,604,1.0,2659.0,2659.0
C413925929,509,1.0,92424.37,92424.37
C413941057,500,4.0,943627.2018004381,235906.80045010953
C413951171,502,1.0,6803.76,6803.76
C413976606,793,0.0,0.0,0.0
C413990576,603,1.0,27436.15,27436.15
C414037248,766,0.0,0.0,0.0
C414054928,670,1.0,853.3,853.3
C414098779,623,1.0,28887.08,28887.08
C414101112,668,1.0,32361.07,32361.07
C414116351,169,1.0,394960.35,394960.35
C414117485,796,0.0,0.0,0.0
C414120822,531,1.0,48923.48,48923.48
C414122414,797,0.0,0.0,0.0
C414125330,484,1.0,968959.76,968959.76
C414131810,673,3.0,328992.2700166949,109664.09000556497
C414153294,649,1.0,9303.29,9303.29
C414173201,427,1.0,212316.23,212316.23
C414206865,483,1.0,207763.2,207763.2
C414232469,615,1.0,4398.11,4398.11
C414257697,798,0.0,0.0,0.0
C414262111,791,0.0,0.0,0.0
C414268609,653,1.0,61330.99,61330.99
C414271162,427,1.0,20256.76,20256.76
C414296308,400,1.0,26536.2,26536.2
C414314378,770,0.0,0.0,0.0
C414325030,793,0.0,0.0,0.0
C414393017,581,1.0,11567.65,11567.65
C414401186,622,1.0,367014.75,367014.75
C414436546,644,1.0,528216.84,528216.84
C414437093,475,1.0,11785.14,11785.14
C414445485,475,1.0,180483.55,180483.55
C41444721,766,0.0,0.0,0.0
C414454530,284,1.0,308465.66,308465.66
C41445699,118,1.0,40871.97,40871.97
C414510732,403,1.0,41544.53,41544.53
C414521463,503,1.0,332491.63,332491.63
C414538801,772,0.0,0.0,0.0
C414549023,674,1.0,133353.12,133353.12
C414566690,456,1.0,107861.93,107861.93
C414589884,598,1.0,1190.43,1190.43
C414606093,480,1.0,60711.05,60711.05
C414623825,579,1.0,245859.67,245859.67
C414638064,575,1.0,125295.33,125295.33
C414654798,595,1.0,13871.06,13871.06
C414672001,764,0.0,0.0,0.0
C414677500,620,1.0,6933.75,6933.75
C414684593,581,1.0,46431.42,46431.42
C414695164,409,1.0,97152.04,97152.04
C414697574,571,1.0,205039.26,205039.26
C414698246,581,1.0,185249.23,185249.23
C414739864,567,1.0,7818.34,7818.34
C41474230,597,1.0,6026.38,6026.38
C414742817,378,5.0,1362153.622065332,272430.7244130664
C414774068,557,1.0,73454.21,73454.21
C414774969,795,0.0,0.0,0.0
C414803302,499,1.0,20739.71,20739.71
C414812427,553,1.0,222314.95,222314.95
C414822075,770,0.0,0.0,0.0
C414839886,426,1.0,178884.99,178884.99
C414841333,793,0.0,0.0,0.0
C414870544,452,1.0,137394.41,137394.41
C414887851,434,1.0,14577.41,14577.41
C414896834,622,3.0,1524146.328561767,508048.7761872557
C41496137,452,1.0,131201.92,131201.92
C414968436,619,1.0,103334.02,103334.02
C414996926,194,1.0,445206.57,445206.57
C415000426,595,1.0,48602.73,48602.73
C415009733,760,0.0,0.0,0.0
C415021009,618,1.0,398660.79,398660.79
C415090278,623,1.0,5864.47,5864.47
C415101659,428,1.0,250195.28,250195.28
C41511043,499,1.0,55134.86,55134.86
C415136073,403,1.0,95926.91,95926.91
C415169544,769,0.0,0.0,0.0
C415174385,619,1.0,124159.48,124159.48
C415197224,546,1.0,6344.11,6344.11
C415201219,122,1.0,66786.29,66786.29
C415221682,429,1.0,16577.94,16577.94
C415234668,598,1.0,58503.36,58503.36
C415254871,629,1.0,8295.28,8295.28
C415256116,593,1.0,1705.95,1705.95
C415375307,549,1.0,67176.69,67176.69
C41537608,598,1.0,218043.1,218043.1
C41541508,403,1.0,56434.43,56434.43
C415455678,581,1.0,1642.45,1642.45
C41550355,435,1.0,24495.47,24495.47
C41552160,332,1.0,14802.17,14802.17
C41552233,507,1.0,360238.15,360238.15
C415550038,192,1.0,20768.94,20768.94
C415558285,407,1.0,10560.89,10560.89
C415573983,571,1.0,22450.54,22450.54
C415597565,667,1.0,179700.58,179700.58
C415610988,525,1.0,3587.19,3587.19
C415631260,763,0.0,0.0,0.0
C415706497,551,1.0,201231.34,201231.34
C415707115,501,1.0,22562.02,22562.02
C415715776,502,1.0,627672.68,627672.68
C415719275,577,1.0,112384.79,112384.79
C41573174,784,0.0,0.0,0.0
C415733913,666,1.0,282107.82,282107.82
C415735142,626,1.0,63111.77,63111.77
C415736419,797,0.0,0.0,0.0
C415750289,675,1.0,52508.06,52508.06
C415774516,431,1.0,428578.43,428578.43
C415806386,672,1.0,231699.72,231699.72
C415809021,455,1.0,76002.54,76002.54
C415845630,677,1.0,401301.29,401301.29
C415846145,112,1.0,198268.6,198268.6
C41585081,772,0.0,0.0,0.0
C41585572,769,0.0,0.0,0.0
C415858765,206,1.0,540154.62,540154.62
C415859078,427,1.0,224026.77,224026.77
C41589613,434,1.0,919.49,919.49
C415909882,575,1.0,68730.9,68730.9
C415919914,453,1.0,166888.11,166888.11
C415929447,641,1.0,113015.09,113015.09
C415975565,622,1.0,135759.14,135759.14
C415982785,434,1.0,284022.35,284022.35
C415985309,505,5.0,586032.3031404833,117206.46062809667
C416013264,407,1.0,254510.55,254510.55
C416045889,475,1.0,5790.54,5790.54
C416071141,523,1.0,72063.99,72063.99
C416088204,531,4.0,517.390944981946,129.3477362454865
C416092000,501,1.0,17979.0,17979.0
C416096454,547,1.0,310614.22,310614.22
C416106358,600,1.0,140893.42,140893.42
C416138223,645,1.0,23363.91,23363.91
C41614321,475,1.0,44380.26,44380.26
C416184966,773,0.0,0.0,0.0
C416205952,413,1.0,19922.26,19922.26
C416217929,410,1.0,142495.44,142495.44
C416218066,625,1.0,883231.07,883231.07
C416233407,451,1.0,25795.26,25795.26
C416246617,458,5.0,2018941.1934837515,403788.2386967503
C416275121,599,1.0,88465.99,88465.99
C416311049,355,1.0,4585.19,4585.19
C41631332,645,1.0,69608.7,69608.7
C416337967,793,0.0,0.0,0.0
C416352296,762,0.0,0.0,0.0
C416361659,457,1.0,215551.97,215551.97
C416389597,115,1.0,64163.01,64163.01
C416419612,644,1.0,29512.54,29512.54
C416472115,483,1.0,135446.03,135446.03
C416476919,479,1.0,393301.48,393301.48
C416557510,475,1.0,214734.62,214734.62
C416616171,711,1.0,10374.68,10374.68
C41662355,451,1.0,308477.27,308477.27
C416627689,762,0.0,0.0,0.0
C416636382,222,1.0,309421.41,309421.41
C416661767,224,1.0,279220.28,279220.28
C416664061,301,1.0,36320.16,36320.16
C416672872,506,1.0,178698.67,178698.67
C416702277,675,1.0,33885.0,33885.0
C416707361,410,1.0,138938.21,138938.21
C416708055,122,1.0,11981.66,11981.66
C41672871,651,1.0,2405.23,2405.23
C416765511,720,1.0,134686.08995457503,134686.08995457503
C416771931,791,0.0,0.0,0.0
C416778210,284,1.0,277669.6,277669.6
C416784918,781,0.0,0.0,0.0
C416796578,426,1.0,28690.94,28690.94
C416820443,408,1.0,25925.76,25925.76
C416826526,452,1.0,10774.61,10774.61
C416828334,481,1.0,170624.45,170624.45
C416865811,457,1.0,447785.83,447785.83
C416906453,115,1.0,9828.43,9828.43
C41690691,576,1.0,5882.86,5882.86
C416933932,435,1.0,12453.61,12453.61
C416966207,625,1.0,701459.89,701459.89
C416992503,334,4.0,67626.81355137147,16906.703387842867
C417008463,450,1.0,215837.21,215837.21
C417012095,547,1.0,104943.46,104943.46
C417032511,456,1.0,474409.15,474409.15
C417053497,457,1.0,238108.58,238108.58
C417057960,403,1.0,395891.09,395891.09
C417102735,495,4.0,117849.23504836041,29462.308762090102
C417117760,508,1.0,16383.64,16383.64
C417124108,499,1.0,355485.19,355485.19
C417158736,672,1.0,1656583.87,1656583.87
C417235523,789,0.0,0.0,0.0
C417242210,525,1.0,27516.02,27516.02
C417276466,525,1.0,382918.99,382918.99
C417313445,570,1.0,107463.94,107463.94
C417334631,625,1.0,16144.36,16144.36
C417351210,428,1.0,1347.03,1347.03
C417381095,764,0.0,0.0,0.0
C41738869,404,1.0,290292.74,290292.74
C417402257,460,1.0,53866.71,53866.71
C417406439,500,1.0,685065.17,685065.17
C417416202,547,1.0,109014.53,109014.53
C417463196,461,1.0,224017.35,224017.35
C41746824,759,0.0,0.0,0.0
C417473748,621,1.0,8249.29,8249.29
C417525153,482,1.0,28848.49,28848.49
C417525947,434,1.0,1212185.0,1212185.0
C41753097,427,1.0,258449.85,258449.85
C417543541,266,1.0,67103.89,67103.89
C417547988,543,1.0,10661.03,10661.03
C417558778,788,0.0,0.0,0.0
C417592214,604,1.0,148617.74,148617.74
C417700162,540,1.0,244488.15,244488.15
C417713341,557,1.0,50697.86,50697.86
C417722491,649,1.0,2472.76,2472.76
C417748359,794,0.0,0.0,0.0
C417776295,119,1.0,200020.73,200020.73
C417783100,575,1.0,128904.37,128904.37
C417784807,792,0.0,0.0,0.0
C417790536,786,0.0,0.0,0.0
C417790757,405,1.0,81656.9,81656.9
C417793728,553,1.0,31263.85,31263.85
C417804879,454,1.0,24063.57,24063.57
C417909154,796,0.0,0.0,0.0
C417919742,407,1.0,2456.18,2456.18
C41797766,621,1.0,326410.4,326410.4
C417983425,210,1.0,47814.81,47814.81
C417998806,505,1.0,123685.89,123685.89
C418003500,618,1.0,8820.15,8820.15
C41805404,122,1.0,119223.3,119223.3
C418062511,451,1.0,115782.67,115782.67
C418076591,426,1.0,64741.48,64741.48
C418077547,500,1.0,164008.06,164008.06
C418086004,496,1.0,23165.3,23165.3
C418087661,472,1.0,16745.62,16745.62
C418117300,570,1.0,1411.87,1411.87
C418128787,459,1.0,11541.7,11541.7
C418148890,597,1.0,129510.81,129510.81
C418159199,677,1.0,334209.07,334209.07
C418159298,687,1.0,52643.7,52643.7
C418165826,787,0.0,0.0,0.0
C418190518,644,1.0,2176.18,2176.18
C418205065,303,1.0,2372.75,2372.75
C418225055,794,0.0,0.0,0.0
C418325704,789,0.0,0.0,0.0
C418341509,505,1.0,100898.48,100898.48
C418348190,664,1.0,68983.45,68983.45
C418354763,576,1.0,129829.04,129829.04
C418362746,621,1.0,218927.83,218927.83
C418366411,504,1.0,1435.05,1435.05
C418405314,773,0.0,0.0,0.0
C418407397,573,1.0,568867.41,568867.41
C418461373,403,1.0,27195.91,27195.91
C41846222,449,1.0,1562352.66,1562352.66
C41852620,762,0.0,0.0,0.0
C418533848,693,3.0,14936.88707713156,4978.962359043853
C418548609,457,1.0,384892.8,384892.8
C418557004,550,1.0,9446.33,9446.33
C418557344,773,0.0,0.0,0.0
C418585368,426,1.0,116239.71,116239.71
C418594185,552,1.0,39508.46,39508.46
C418634876,605,1.0,140473.13,140473.13
C41866755,498,1.0,23437.5,23437.5
C418707710,552,1.0,197669.12,197669.12
C418827538,555,1.0,524684.82,524684.82
C418873327,519,1.0,52024.92,52024.92
C418919067,481,1.0,241552.86,241552.86
